STNAME,CTYNAME,TOT_POP,NHWA,NHBA,H,NHWA_perc,NHBA_perc,H_perc
Texas,Hays County,230191,120830,8942,92274,52.49119209699771,3.884600179850645,40.08584175749703
Texas,Hemphill County,3819,2389,15,1307,62.55564283843939,0.3927729772191674,34.22361874836345
Texas,Henderson County,82737,64069,5125,11218,77.43693873357748,6.194326601157887,13.558625524251545
Texas,Hidalgo County,868707,51644,3625,803455,5.944927346044178,0.4172868412479697,92.48860663031378
Texas,Hill County,36649,25665,2261,7779,70.02919588529018,6.169336134683075,21.225681464705726
Texas,Hockley County,23021,10642,789,11212,46.22735762999,3.4273055036705617,48.7033578037444
Texas,Hood County,61643,51471,624,7898,83.49853186898756,1.0122803886897134,12.812484791460507
Texas,Hopkins County,37084,26995,2618,6467,72.79419695825692,7.059648365872076,17.438787617301266
Texas,Houston County,22968,14130,5637,2662,61.52037617554859,24.542842215256012,11.590038314176244
Texas,Howard County,36664,17578,2115,15906,47.943486799039924,5.7686013528256606,43.38315513855554
Texas,Hudspeth County,4886,838,149,3759,17.151043798608267,3.0495292672943104,76.93409742120345
Texas,Hunt County,98594,69449,7715,17383,70.43937764975557,7.825019778079803,17.630890317869245
Texas,Hutchinson County,20938,14559,524,5038,69.53386187792529,2.50262680294202,24.061514948896747
Texas,Irion County,1536,1088,16,393,70.83333333333333,1.0416666666666663,25.585937500000004
Texas,Jack County,8935,6841,349,1551,76.56407386681592,3.9059876888640184,17.35870173475098
Texas,Jackson County,14760,8540,896,4947,57.85907859078589,6.070460704607045,33.516260162601625
Texas,Jasper County,35529,26599,5588,2429,74.86560274705171,15.727996847645585,6.836668636888176
Texas,Jeff Davis County,2274,1430,13,735,62.88478452066842,0.5716798592788038,32.32189973614776
Texas,Jefferson County,251565,99026,83224,55576,39.36398147596049,33.08250352791525,22.092103432512477
Texas,Jim Hogg County,5200,286,33,4821,5.5,0.6346153846153847,92.71153846153842
Texas,Jim Wells County,40482,7289,296,32413,18.005533323452394,0.7311891704955287,80.06768440294452
Texas,Johnson County,175817,123189,6635,39763,70.06660334324894,3.7738102686315877,22.61612927077586
Texas,Jones County,20083,11648,2403,5626,57.99930289299406,11.965343823133994,28.013742966688238
Texas,Karnes County,15601,5328,1302,8803,34.15165694506763,8.34561887058522,56.42587013652971
Texas,Kaufman County,136154,81430,18145,31663,59.807277053924246,13.326821099637174,23.2552844573057
Texas,Kendall County,47431,33811,559,11659,71.28460289683963,1.1785541101811052,24.580970251523265
Texas,Kenedy County,404,82,9,296,20.2970297029703,2.2277227722772275,73.26732673267327
Texas,Kent County,762,584,7,149,76.64041994750656,0.9186351706036746,19.553805774278214
Texas,Kerr County,52600,35928,780,14435,68.30418250950571,1.4828897338403042,27.442965779467684
Texas,Kimble County,4337,3142,29,1081,72.44639151487203,0.6686649757897163,24.92506340788564
Texas,King County,272,214,0,46,78.67647058823529,0.0,16.911764705882348
Texas,Kinney County,3667,1259,40,2278,34.33324243250614,1.09080992637033,62.121625306790285
Texas,Kleberg County,30680,6129,1014,22511,19.97718383311604,3.305084745762712,73.37353324641461
Texas,Knox County,3664,2106,192,1276,57.47816593886461,5.240174672489083,34.82532751091702
Texas,Lamar County,49859,36638,6560,4210,73.48322268798009,13.157103030546141,8.443811548566957
Texas,Lamb County,12893,5014,445,7230,38.889319785930354,3.4514853021019163,56.076940975723254
Texas,Lampasas County,21428,15511,768,4158,72.38659697591936,3.5840955758820234,19.40451745379876
Texas,La Salle County,7520,838,54,6542,11.143617021276595,0.7180851063829786,86.99468085106382
Texas,Lavaca County,20154,14680,1170,3950,72.83913863252954,5.805299196189343,19.599087029870002
Texas,Lee County,17239,10834,1775,4217,62.845872730436795,10.29642090608504,24.46197575265386
Texas,Leon County,17404,13196,1203,2617,75.82165019535739,6.912204091013559,15.036773155596414
Texas,Liberty County,88219,53005,7981,25209,60.08342873984062,9.046803976467654,28.57547693807457
Texas,Limestone County,23437,13623,3924,5296,58.12604002218714,16.742757178819815,22.59674873063959
Texas,Lipscomb County,3233,1963,30,1114,60.71759975255181,0.9279307145066502,34.45716053201361
Texas,Live Oak County,12207,6462,504,4982,52.93683951830917,4.1287785696731385,40.8126484803801
Texas,Llano County,21795,18747,208,2358,86.01514108740538,0.9543473273686628,10.818995182381279
Texas,Loving County,169,137,6,23,81.06508875739647,3.550295857988166,13.609467455621305
Texas,Lubbock County,310569,163533,21895,112706,52.65593153212329,7.049963132186407,36.290164182516605
Texas,Lynn County,5951,2970,116,2783,49.90757855822551,1.949252226516552,46.76524953789279
Texas,McCulloch County,7984,4996,153,2638,62.57515030060121,1.9163326653306612,33.041082164328664
Texas,McLennan County,256623,142240,35755,69246,55.427611710563745,13.932889881265512,26.98355174711542
Texas,McMullen County,743,400,16,313,53.83580080753701,2.1534320323014806,42.126514131897714
Texas,Madison County,14284,7725,2750,3455,54.08148977877346,19.252310277233263,24.187902548305804
Texas,Marion County,9854,6992,2023,447,70.95595697178811,20.529734118124626,4.536228942561396
Texas,Martin County,5771,2818,105,2749,48.830358690001724,1.8194420377750824,47.63472535089238
Texas,Mason County,4274,3109,18,1087,72.74216190921855,0.42115114646700985,25.432849789424427
Texas,Matagorda County,36643,15849,3787,15854,43.2524629533608,10.334852495701773,43.26610812433479
Texas,Maverick County,58722,1577,173,55854,2.6855352338135616,0.29460849426109464,95.11597016450395
Texas,Medina County,51584,22037,1340,27158,42.72061104218362,2.5977047146401993,52.64810794044664
Texas,Menard County,2138,1281,30,791,59.91580916744622,1.4031805425631432,36.997193638914865
Texas,Midland County,176832,77834,10915,81342,44.01578899746653,6.172525334781035,45.99959283387622
Texas,Milam County,24823,15397,2121,6660,62.027152237843936,8.544495024775411,26.829956089110908
Texas,Mills County,4873,3858,43,890,79.17094192489226,0.8824132977631849,18.26390313974964
Texas,Mitchell County,8545,3974,888,3471,46.506729081334115,10.39204212990053,40.620245757753075
Texas,Montague County,19818,16934,132,2214,85.44757291351297,0.6660611565243718,11.1716621253406
Texas,Montgomery County,607391,391093,32465,152837,64.38900148339373,5.344991940940844,25.16286872871017
Texas,Moore County,20940,6576,760,11994,31.40401146131805,3.629417382999044,57.27793696275072
Texas,Morris County,12388,7891,2680,1322,63.698740716822726,21.633839199225054,10.671617694543103
Texas,Motley County,1200,915,29,231,76.25,2.4166666666666665,19.25
Texas,Nacogdoches County,65204,38631,11485,13046,59.24636525366542,17.613950064413224,20.007974970860683
Texas,Navarro County,50113,27400,6310,14303,54.67643126534035,12.5915431125656,28.54149621854609
Texas,Newton County,13595,9968,2663,534,73.32107392423686,19.588083854358214,3.9279146745126887
Texas,Nolan County,14714,7957,637,5753,54.07774908250646,4.3292102759276885,39.09881745276608
Texas,Nueces County,362294,103942,12575,233647,28.689958983587914,3.470937967507053,64.49099350251453
Texas,Ochiltree County,9836,4112,62,5451,41.80561203741358,0.6303375355835705,55.418869459129716
Texas,Oldham County,2112,1602,69,362,75.85227272727272,3.2670454545454537,17.140151515151516
Texas,Orange County,83396,66534,7147,7074,79.78080483476425,8.569955393544054,8.482421219243129
Texas,Palo Pinto County,29189,21785,663,5884,74.63428003700025,2.2714036109493305,20.15827880365892
Texas,Panola County,23194,16874,3586,2107,72.751573682849,15.460895059067,9.084245925670434
Texas,Parker County,142878,118054,2113,18607,82.62573664245019,1.478884082923893,13.02299864219824
Texas,Parmer County,9605,3161,101,6218,32.90994273815721,1.051535658511192,64.73711608537221
Texas,Pecos County,15823,3924,615,10924,24.799342728938885,3.886747140238892,69.0387410731214
Texas,Polk County,51353,36394,4949,7975,70.8702510077308,9.637216910404456,15.529764570716415
Texas,Potter County,117415,50752,11840,45866,43.22446024783886,10.083890473959887,39.06315206745306
Texas,Presidio County,6704,863,64,5494,12.87291169451074,0.9546539379474941,81.9510739856802
Texas,Rains County,12514,10615,310,1179,84.824996004475,2.4772255074316765,9.421447978264343
Texas,Randall County,137713,96360,4268,31772,69.97160761874332,3.099199058912377,23.071169751584822
Texas,Reagan County,3849,969,96,2718,25.17537022603274,2.494154325798909,70.61574434918161
Texas,Real County,3452,2361,31,961,68.39513325608345,0.8980301274623407,27.83893395133256
Texas,Red River County,12023,8867,1935,840,73.75031190218745,16.094152873658818,6.986608999417782
Texas,Reeves County,15976,2904,776,11926,18.17726589884827,4.857285928893341,74.64947421131697
Texas,Refugio County,6948,2905,364,3516,41.81059297639608,5.2389176741508345,50.60449050086356
Texas,Roberts County,854,736,0,94,86.18266978922716,0.0,11.007025761124119
Texas,Robertson County,17074,9658,3255,3736,56.56553824528522,19.064074030689934,21.881222912029987
Texas,Rockwall County,104915,72354,7412,19542,68.96439975218034,7.0647667159128815,18.626507172472948
Texas,Runnels County,10264,6217,208,3572,60.570927513639916,2.0265003897116136,34.8012470771629
Texas,Rusk County,54406,34256,9283,9524,62.963643715766636,17.062456346726464,17.505422196081312
Texas,Sabine County,10542,9025,710,514,85.60994118763044,6.73496490229558,4.875735154619617
Texas,San Augustine County,8237,5691,1737,636,69.09068835741168,21.08777467524584,7.721257739468254
Texas,San Jacinto County,28859,21428,2610,3981,74.25066703627984,9.04397241761669,13.794656779514186
Texas,San Patricio County,66730,25122,1004,39028,37.6472351266297,1.5045706578750186,58.48643788401019
Texas,San Saba County,6055,3836,218,1855,63.352601156069355,3.600330305532617,30.635838150289022
Texas,Schleicher County,2793,1198,35,1525,42.892946652345145,1.2531328320802009,54.60078768349446
Texas,Scurry County,16703,8745,785,6823,52.3558642160091,4.6997545351134535,40.84894929054661
Texas,Shackelford County,3265,2782,34,369,85.20673813169985,1.0413476263399692,11.301684532924964
Texas,Shelby County,25274,15489,4342,4729,61.2843238110311,17.179710374297702,18.71092822663607
Texas,Sherman County,3022,1598,40,1337,52.87888815354071,1.3236267372600927,44.24222369291859
Texas,Smith County,232751,137671,40165,46746,59.14947733844322,17.256639069219894,20.08412423577128
Texas,Somervell County,9128,7098,94,1653,77.76073619631902,1.0297984224364591,18.1091148115688
Texas,Starr County,64633,2102,78,62276,3.2522086240774835,0.12068138566985905,96.3532560766172
Texas,Stephens County,9366,6590,252,2287,70.36087977792013,2.6905829596412554,24.418108050395045
Texas,Sterling County,1291,705,24,527,54.60883036405889,1.8590240123934936,40.821068938807116
Texas,Stonewall County,1350,1021,40,242,75.62962962962962,2.962962962962963,17.925925925925924
Texas,Sutton County,3776,1324,16,2409,35.063559322033896,0.42372881355932196,63.79766949152543
Texas,Swisher County,7397,3315,570,3336,44.81546572934975,7.705826686494525,45.099364607273216
Texas,Tarrant County,2102515,953162,357639,619710,45.3343733576217,17.0100570031605,29.474700537213764
Texas,Taylor County,138034,86509,10277,34471,62.67224017271107,7.445267108103801,24.972832780329483
Texas,Terrell County,776,335,8,399,43.170103092783506,1.0309278350515465,51.417525773195884
Texas,Terry County,12337,4734,495,6905,38.37237578017347,4.012320661424981,55.96984680230203
Texas,Throckmorton County,1501,1236,13,215,82.34510326449035,0.866089273817455,14.323784143904064
Texas,Titus County,32750,14533,2934,14436,44.37557251908397,8.9587786259542,44.079389312977106
Texas,Tom Green County,119200,62425,4316,48534,52.36996644295302,3.6208053691275173,40.716442953020135
Texas,Travis County,1273954,622339,102257,428571,48.850978920745966,8.026741938876913,33.64101058593953
Texas,Trinity County,14651,11416,1290,1564,77.9195959320183,8.804859736536756,10.675039246467817
Texas,Tyler County,21672,17005,2302,1790,78.4653008490218,10.622000738279807,8.259505352528608
Texas,Upshur County,41753,33509,3205,3787,80.2553109956171,7.676095130888799,9.0700069456087
Texas,Upton County,3657,1494,82,1988,40.85315832649714,2.242275088870659,54.361498496035004
Texas,Uvalde County,26741,6736,178,19445,25.189783478553533,0.6656445159118956,72.71605399947646
Texas,Val Verde County,49025,7210,668,40339,14.706782253952065,1.3625701172870983,82.28250892401836
Texas,Van Zandt County,56590,46905,1548,6599,82.88566884608588,2.73546562996996,11.661070860576075
Texas,Victoria County,92084,40404,5292,44052,43.877329394900315,5.746926719082576,47.838929672907355
Texas,Walker County,72971,40969,16823,13195,56.144221677104596,23.05436406243576,18.082525934960465
Texas,Waller County,55246,23506,13005,17152,42.547876769358886,23.540165803859104,31.046591608442235
Texas,Ward County,11998,4611,484,6618,38.431405234205705,4.034005667611268,55.159193198866475
Texas,Washington County,35882,22739,6072,6008,63.37160693383869,16.922133660331088,16.74377125020902
Texas,Webb County,276652,10048,879,263898,3.631999768662435,0.31772768676893715,95.38987608981682
Texas,Wharton County,41556,18073,5208,17702,43.49071132929061,12.53248628356916,42.59794012898257
Texas,Wheeler County,5056,3494,136,1273,69.10601265822785,2.6898734177215187,25.178006329113924
Texas,Wichita County,132230,85406,13784,26220,64.58897375784619,10.42426075777055,19.82908568403539
Texas,Wilbarger County,12769,7265,947,3806,56.895606547106276,7.416399091549847,29.80656276920667
Texas,Willacy County,21358,1820,409,18908,8.521397134563161,1.9149733121078751,88.52888847270344
Texas,Williamson County,590551,342586,39330,146602,58.01124712344911,6.659882042363826,24.824612946214643
Texas,Wilson County,51070,28834,758,20522,56.459761112198926,1.4842373213236737,40.18406109261797
Texas,Winkler County,8010,2719,169,4954,33.94506866416979,2.1098626716604243,61.84769038701623
Texas,Wise County,69984,53207,926,13965,76.0273776863283,1.323159579332419,19.954561042524
Texas,Wood County,45539,37327,2357,4714,81.96710511868947,5.175783394453107,10.351566788906213
Texas,Yoakum County,8713,2589,84,5883,29.714220130838974,0.9640766670492368,67.51979800298405
Texas,Young County,18010,13853,244,3485,76.91837867851193,1.354802887284842,19.350360910605215
Texas,Zapata County,14179,649,42,13429,4.577191621411949,0.29621270893575,94.71048734043305
Texas,Zavala County,11840,577,68,11135,4.8733108108108105,0.5743243243243243,94.0456081081081
Utah,Beaver County,6710,5626,14,833,83.84500745156481,0.20864381520119224,12.414307004470936
Utah,Box Elder County,56046,48585,232,5431,86.68772080077079,0.413945687471006,9.690254433857902
Utah,Cache County,128289,107176,1068,14021,83.5426264138001,0.8324953815214087,10.929230097670105
Utah,Carbon County,20463,16960,97,2746,82.88129795240191,0.4740262913551289,13.419342227434884
Utah,Daggett County,950,876,2,42,92.2105263157895,0.21052631578947367,4.421052631578947
Utah,Davis County,355481,295816,4317,36117,83.21569929194527,1.2144108967849196,10.160036682691901
